seqnames	start	end	width	strand	pr	delta	number	Annotated.gene.symbols	Detected.Features
chr2	218959057	218964277	5221	*	11.002	0.054	906	CDK5R2, AC097468.2	3UTRs, 5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr18	79797658	79800182	2525	*	11	0.025	907	KCNG2, AC021594.2	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr9	132160930	132164973	4044	*	10.985	0.046	908	NTNG2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr2	44924077	44931701	7625	*	10.974	0.13	909	LINC01833, AC012354.3	cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr16	56662658	56663563	906	*	10.972	0.05	910		cpg_islands, cpg_shores, intergenic
chr14	37622077	37622988	912	*	10.963	0.161	911	TTC6	cpg_islands, cpg_shores, exons
chr12	5429918	5434274	4357	*	10.95	0.06	912	NTF3	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr16	89576517	89576641	125	*	10.949	0.268	913	CPNE7	cpg_islands, introns
chr1	37752325	37754557	2233	*	10.938	0.029	914	EPHA10	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr10	101126652	101127377	726	*	10.932	0.233	915	TLX1NB	cpg_shelves, exons, introns, lncrna_gencode
chr2	225040663	225042957	2295	*	10.926	-0.005	916	DOCK10	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr9	133274682	133276237	1556	*	10.917	0.023	917	ABO	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr12	57215258	57217893	2636	*	10.909	0.005	918	NXPH4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr6	26613484	26614843	1360	*	10.907	0.117	919		cpg_islands, cpg_shores, promoters
chr6	137486311	137490948	4638	*	10.901	0.093	920		cpg_islands, cpg_shores, intergenic
chr4	41872935	41876409	3475	*	10.893	0.158	921	LINC00682	cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, introns, lncrna_gencode
chr5	140145740	140146551	812	*	10.886	0.125	922		cpg_islands, cpg_shores, intergenic
chr10	116741097	116743529	2433	*	10.885	0.044	923	HSPA12A	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr11	43574046	43582944	8899	*	10.875	0.049	924	HSD17B12, MIR129-2, AC068205.1, AC068205.2	cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr16	86575574	86577365	1792	*	10.874	0.043	925		5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr7	64887786	64890031	2246	*	10.869	0.081	926	LOC441239, ZNF273, AC073349.1	cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode
chr5	132812624	132814624	2001	*	10.858	0.137	927	SOWAHA	5UTRs, cpg_islands, cpg_shores, exons, firstexons, promoters
chr20	2558074	2559373	1300	*	10.841	0.076	928	TMC2	cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	90704824	90709715	4892	*	10.836	0.084	929		cpg_islands, cpg_shores, intergenic
chr1	228037535	228038392	858	*	10.771	0.065	930	WNT3A	cpg_islands, cpg_shores, introns
chr12	57764724	57767060	2337	*	10.767	0.051	931	CYP27B1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr3	71784009	71786302	2294	*	10.735	0.063	932	PROK2, LOC105377156, AC096970.1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr8	37796496	37798702	2207	*	10.713	0.041	933	ADGRA2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr5	76952885	76954985	2101	*	10.678	-0.038	934	CRHBP	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr4	112508130	112524642	16513	*	10.676	0.064	935	NEUROG2, NEUROG2-AS1, AC023886.1	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, intergenic, introns, lncrna_gencode, promoters
chr22	37426516	37428083	1568	*	10.666	0.021	936	ELFN2, FP325335.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr22	50529598	50532680	3083	*	10.646	0.009	937	ODF3B, TYMP	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr7	5417808	5430347	12540	*	10.629	0.027	938	TNRC18, LINC02983, AC092171.1, AC092171.3, AC092171.4, AC092171.5, AC093620.1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr20	25056819	25059348	2530	*	10.627	0.011	939	ACSS1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr14	37582956	37603678	20723	*	10.626	0.111	940	FOXA1, TTC6	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, intergenic, introns, promoters
chr2	75199103	75201367	2265	*	10.619	0.045	941	TACR1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, promoters
chr11	101582243	101584281	2039	*	10.602	0.182	942	TRPC6	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr14	72891477	72895274	3798	*	10.601	0.016	943	DPF3	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr17	45783300	45785937	2638	*	10.599	0.03	944	CRHR1, LINC02210-CRHR1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr17	2049482	2052265	2784	*	10.59	0.029	945	MIR132, MIR212	cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, promoters
chr6	30006360	30007691	1332	*	10.589	0.052	946	HLA-J, POLR1HASP	cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr11	19344925	19346917	1993	*	10.584	0.019	947		cpg_islands, cpg_shores, intergenic
chr6	108123212	108124330	1119	*	10.578	0.115	948	OSTM1-AS1, OSTM1	cpg_inter, cpg_shelves, exons, firstexons, introns, lncrna_gencode, promoters
chr1	35576807	35578453	1647	*	10.572	0.112	949	TFAP2E, TFAP2E-AS1, AC004865.2	cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr8	22133153	22133871	719	*	10.562	0.082	950	HR	5UTRs, cpg_shelves, cpg_shores, exons, firstexons, introns, promoters
chr22	45866387	45868315	1929	*	10.561	0.052	951		cpg_islands, cpg_shores, intergenic
chr16	67013367	67014566	1200	*	10.554	0.024	952		cpg_islands, cpg_shores, enhancers_fantom, intergenic
chr1	27633881	27634833	953	*	10.55	-0.007	953	FGR	cpg_islands, cpg_shores, introns
chr10	101773040	101776774	3735	*	10.541	0.063	954	FGF8	3UTRs, 5UTRs, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, introns, promoters
chr1	85047263	85049025	1763	*	10.527	0.09	955	MCOLN3, DNAI3	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr5	159971733	159973164	1432	*	10.509	0.076	956	ADRA1B	3UTRs, cpg_islands, cpg_shores, exons, intergenic, introns
chr3	134794906	134797844	2939	*	10.493	0.039	957	EPHB1, AC016931.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr18	37563899	37568706	4808	*	10.477	0.073	958	CELF4, LOC107985118, AC009899.1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr14	24333448	24335219	1772	*	10.473	0.041	959	ADCY4, AL096870.2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr7	103988562	103991113	2552	*	10.465	0.057	960	RELN	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr15	52792771	52802011	9241	*	10.46	0.087	961	LOC101928499, AC016044.1	cpg_inter, cpg_islands, cpg_shelves, cpg_shores, exons, intergenic, introns, lncrna_gencode
chr9	137167703	137170244	2542	*	10.457	0.004	962	GRIN1, LRRC26, MIR3621	3UTRs, 5UTRs, cpg_islands, exons, firstexons, intergenic, introns, promoters
chr11	109421842	109424256	2415	*	10.456	0.048	963	C11orf87, AP003049.2	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr10	93993407	93994669	1263	*	10.45	0.073	964	PLCE1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr3	54120395	54124341	3947	*	10.449	0.076	965	CACNA2D3, AC115282.1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr12	85272757	85282459	9703	*	10.447	0.117	966	ALX1	5UTRs, cpg_inter, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, intergenic, introns, promoters
chr20	36092016	36094399	2384	*	10.44	0.024	967	EPB41L1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr2	27261784	27265372	3589	*	10.436	0.017	968	SLC30A3	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr18	47243170	47257420	14251	*	10.428	0.118	969	SKOR2	5UTRs, cpg_inter, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, intergenic, introns, promoters
chr18	23688854	23690440	1587	*	10.415	0.036	970	LAMA3	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr17	76382415	76386123	3709	*	10.414	0.015	971	PRPSAP1, SPHK1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	18716420	18717480	1061	*	10.41	0.073	972	PAX7	cpg_inter, introns
chr2	44949198	44950405	1208	*	10.403	0.179	973		cpg_islands, cpg_shores, enhancers_fantom, intergenic
chr1	180227909	180240178	12270	*	10.397	0.061	974	LHX4	5UTRs, cpg_inter, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr17	15260328	15263582	3255	*	10.39	0.047	975	PMP22, AC005703.3, AC005703.6	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr17	50634303	50635393	1091	*	10.381	0.043	976	ABCC3	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr10	100659221	100660626	1406	*	10.365	0.091	977		cpg_islands, cpg_shores, intergenic
chr2	27306358	27307877	1520	*	10.336	0.156	978	TRIM54, UCN	3UTRs, cpg_islands, exons, introns
chr2	31579868	31581260	1393	*	10.33	0.069	979	SRD5A2	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr19	6587020	6591663	4644	*	10.321	0.078	980	CD70	5UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr6	149450901	149451331	431	*	10.318	0.563	981	ZC3H12D	cpg_islands, exons
chr12	54043094	54044642	1549	*	10.313	0.111	982	HOXC4	cpg_shelves, introns
chr4	82797425	82799973	2549	*	10.313	0.026	983	SCD5	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr12	116878511	116883294	4784	*	10.296	0.043	984	HRK	3UTRs, 5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr3	113531944	113534633	2690	*	10.296	-0.026	985	SIDT1	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr20	9514076	9519120	5045	*	10.29	0.04	986	LAMP5, LAMP5-AS1	5UTRs, cpg_islands, cpg_shelves, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr6	50704936	50726392	21457	*	10.288	0.058	987	TFAP2D	5UTRs, cpg_inter, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, intergenic, introns, promoters
chr13	108494893	108497138	2246	*	10.286	0.049	988		cpg_islands, cpg_shores, intergenic
chr14	52313439	52316119	2681	*	10.278	-0.004	989	PTGER2	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr4	48482979	48485085	2107	*	10.27	0.165	990	SLC10A4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr8	38974023	38974816	794	*	10.269	0.33	991	HTRA4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr5	10333024	10334006	983	*	10.269	0.092	992		cpg_islands, cpg_shores
chr9	4296978	4300266	3289	*	10.265	0.035	993	GLIS3, GLIS3-AS2, AL162419.1	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr10	120456353	120458001	1649	*	10.252	0.073	994	PLPP4	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
chr1	156623815	156626159	2345	*	10.243	0.03	995	HAPLN2	3UTRs, cpg_islands, cpg_shores, exons, firstexons, intergenic, introns, promoters
chr5	43016484	43020672	4189	*	10.242	0	996	ANXA2R-OT1, LOC105374748, AC025171.1, AC025171.3	cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr2	100818472	100821412	2941	*	10.231	0.068	997	NPAS2	5UTRs, cpg_islands, cpg_shores, enhancers_fantom, exons, firstexons, introns, promoters
chr2	66573772	66584491	10720	*	10.228	0.015	998	MEIS1, LINC01798	3UTRs, cpg_islands, cpg_shelves, cpg_shores, enhancers_fantom, exons, firstexons, introns, lncrna_gencode, promoters
chr9	37002224	37003269	1046	*	10.211	0.105	999	LOC105376032, PAX5, AL161781.2	cpg_islands, cpg_shores, exons, firstexons, introns, lncrna_gencode, promoters
chr4	171812302	171814267	1966	*	10.203	0.13	1000	GALNTL6	5UTRs, cpg_islands, cpg_shores, exons, firstexons, introns, promoters
