probeID,CpG_chrm,CpG_beg,b,ch,ez,su,pr
cg09589688,chr3,57556221.0,57556221,chr3,0.16328999400138855,0.30976998805999756,0.23652999103069305
cg07474494,chr19,57935231.0,57935231,chr19,0.46382999420166016,0.00925000011920929,0.23653999716043472
cg15421984,chr5,39075154.0,39075154,chr5,0.18337999284267426,0.2897300124168396,0.23655500262975693
cg00568550,chr1,61318344.0,61318344,chr1,0.04202999919652939,0.43108001351356506,0.23655500635504723
cg00912191,chr5,172282912.0,172282912,chr5,0.27101999521255493,0.2021300047636032,0.23657499998807907
cg01013566,chr12,6891085.0,6891085,chr12,0.20964999496936798,0.2635500133037567,0.23660000413656235
cg09844983,chr1,27914202.0,27914202,chr1,0.20964999496936798,0.2635500133037567,0.23660000413656235
cg26115470,chr1,32292232.0,32292232,chr1,0.20964999496936798,0.2635500133037567,0.23660000413656235
cg16000599,chr22,19431661.0,19431661,chr22,0.14955000579357147,0.3236599862575531,0.2366049960255623
cg21548772,chr3,47380847.0,47380847,chr3,0.032419998198747635,0.44078999757766724,0.23660499788820744
cg17579075,chr11,18698810.0,18698810,chr11,0.3144800066947937,0.15873999893665314,0.23661000281572342
cg27360098,chr7,74028149.0,74028149,chr7,0.3144800066947937,0.15873999893665314,0.23661000281572342
cg14095983,chr9,69122287.0,69122287,chr9,0.20294000208377838,0.2703000009059906,0.2366200014948845
cg00049286,chr2,119679080.0,119679080,chr2,0.32010000944137573,0.15320000052452087,0.2366500049829483
cg01243544,chr1,227728671.0,227728671,chr1,0.32010000944137573,0.15320000052452087,0.2366500049829483
cg17272563,chr6,32148770.0,32148770,chr6,0.18187999725341797,0.2914600074291229,0.23667000234127045
cg22435810,chr17,18260938.0,18260938,chr17,0.18187999725341797,0.2914600074291229,0.23667000234127045
cg27206603,chr16,13070488.0,13070488,chr16,0.3172999918460846,0.15609000623226166,0.23669499903917313
cg03198066,chr2,158454555.0,158454555,chr2,0.38701000809669495,0.08640000224113464,0.2367050051689148
cg04986483,chr9,136758550.0,136758550,chr9,0.38701000809669495,0.08640000224113464,0.2367050051689148
cg05670488,chr22,21567748.0,21567748,chr22,0.38701000809669495,0.08640000224113464,0.2367050051689148
cg18724200,chr14,104665684.0,104665684,chr14,0.38701000809669495,0.08640000224113464,0.2367050051689148
cg24467535,chr4,99323446.0,99323446,chr4,0.45190998911857605,0.02160000056028366,0.23675499483942986
cg24134018,chr18,10413899.0,10413899,chr18,0.45190998911857605,0.02160000056028366,0.23675499483942986
ch.3.1736055R,chr3,80460542.0,80460542,chr3,0.45247000455856323,0.021050000563263893,0.23676000256091356
ch.6.105254044F,chr6,104699475.0,104699475,chr6,0.2543399930000305,0.21919000148773193,0.23676499724388123
cg26619931,chr17,60599862.0,60599862,chr17,0.14848999679088593,0.32506000995635986,0.2367750033736229
cg23199053,chr4,173334962.0,173334962,chr4,0.44508999586105347,0.02850000001490116,0.23679499793797731
cg24909445,chr11,62855783.0,62855783,chr11,0.3342899978160858,0.1393599957227707,0.23682499676942825
cg05939312,chr8,143635516.0,143635516,chr8,0.21852000057697296,0.25512999296188354,0.23682499676942825
cg05904966,chr5,7850917.0,7850917,chr5,0.22723999619483948,0.24648000299930573,0.2368599995970726
cg00129774,chr12,55966629.0,55966629,chr12,0.47119998931884766,0.0025599999353289604,0.2368799946270883
cg10002412,chr19,35000391.0,35000391,chr19,0.3275200128555298,0.1462399959564209,0.23688000440597534
cg14472086,chr9,104968643.0,104968643,chr9,0.07120999693870544,0.40257999300956726,0.23689499497413635
cg02695969,chr19,932812.0,932812,chr19,0.017100000753998756,0.4567199945449829,0.23690999764949083
cg24281422,chr8,67064237.0,67064237,chr8,0.4660699963569641,0.007770000025629997,0.23691999819129705
cg14097373,chr12,68332693.0,68332693,chr12,0.4660699963569641,0.007770000025629997,0.23691999819129705
cg23833208,chr12,49568316.0,49568316,chr12,0.4660699963569641,0.007770000025629997,0.23691999819129705
cg26336164,chr19,4791667.0,4791667,chr19,0.023579999804496765,0.4502899944782257,0.23693499714136124
cg16668042,chr5,133052522.0,133052522,chr5,0.40470001101493835,0.06920000165700912,0.23695000633597374
cg12081897,chr1,26993708.0,26993708,chr1,0.32561999559402466,0.14833000302314758,0.23697499930858612
cg11152454,chr1,26993722.0,26993722,chr1,0.32561999559402466,0.14833000302314758,0.23697499930858612
cg26781303,chr16,4183129.0,4183129,chr16,0.4494900107383728,0.024560000747442245,0.23702500574290752
cg11227172,chr19,57916396.0,57916396,chr19,0.4494900107383728,0.024560000747442245,0.23702500574290752
cg10457563,chr6,39725382.0,39725382,chr6,0.4494900107383728,0.024560000747442245,0.23702500574290752
cg16685798,chr1,16514842.0,16514842,chr1,0.45247000455856323,0.02160000056028366,0.23703500255942345
cg20309061,chr15,42401356.0,42401356,chr15,0.45247000455856323,0.02160000056028366,0.23703500255942345
cg08810106,chr16,18925617.0,18925617,chr16,0.45247000455856323,0.02160000056028366,0.23703500255942345
cg04064452,chr2,241547046.0,241547046,chr2,0.17643000185489655,0.2976599931716919,0.23704499751329422
cg22990960,chr6,154734061.0,154734061,chr6,0.17643000185489655,0.2976599931716919,0.23704499751329422
ch.11.2716790F,chr11,129878213.0,129878213,chr11,0.01737000048160553,0.4567199945449829,0.23704499751329422
cg00666763,chr9,125706607.0,125706607,chr9,0.3377699851989746,0.1363299936056137,0.23704998940229416
cg25517151,chr20,31880149.0,31880149,chr20,0.22574999928474426,0.24835999310016632,0.2370549961924553
cg01009875,chr1,165768942.0,165768942,chr1,0.22574999928474426,0.24835999310016632,0.2370549961924553
cg09256517,chr2,42169301.0,42169301,chr2,0.04092000052332878,0.43320000171661377,0.23706000111997128
cg03202804,chr4,153789200.0,153789200,chr4,0.06633000075817108,0.40779000520706177,0.23706000298261642
ch.6.83452513F,chr6,82686076.0,82686076,chr6,0.22418999671936035,0.24993999302387238,0.23706499487161636
cg18184075,chr22,24555133.0,24555133,chr22,0.4496999979019165,0.024450000375509262,0.23707499913871288
cg00878827,chr14,74763283.0,74763283,chr14,0.34775999188423157,0.12639999389648438,0.23707999289035797
cg19373090,chr19,797214.0,797214,chr19,0.018810000270605087,0.4553700089454651,0.2370900046080351
cg17401719,chr7,36390238.0,36390238,chr7,0.04413999989628792,0.43007999658584595,0.23710999824106693
cg09925747,chr10,78754917.0,78754917,chr10,0.07790999859571457,0.3964099884033203,0.23715999349951744
cg00112723,chr2,219229903.0,219229903,chr2,0.42072001099586487,0.05366000160574913,0.237190006300807
cg15089097,chr5,69189349.0,69189349,chr5,0.40487000346183777,0.06955000013113022,0.237210001796484
cg13150040,chr1,204412023.0,204412023,chr1,0.26649001240730286,0.20794999599456787,0.23722000420093536
cg18656829,chr13,99979995.0,99979995,chr13,0.26649001240730286,0.20794999599456787,0.23722000420093536
cg16072030,chr1,204412019.0,204412019,chr1,0.26649001240730286,0.20794999599456787,0.23722000420093536
cg19444027,chr12,56751840.0,56751840,chr12,0.20196999609470367,0.2724800109863281,0.2372250035405159
cg07908237,chr1,83860542.0,83860542,chr1,0.024219999089837074,0.4502899944782257,0.2372549967840314
cg04055107,chr11,65859262.0,65859262,chr11,0.1457500010728836,0.3287599980831146,0.23725499957799911
cg26625369,chr10,12195905.0,12195905,chr10,0.15877999365329742,0.3157599866390228,0.23726999014616013
cg26880762,chr12,123458515.0,123458515,chr12,0.03223000094294548,0.44235000014305115,0.23729000054299831
cg01087382,chr6,90587470.0,90587470,chr6,0.3639200031757355,0.11068999767303467,0.23730500042438507
cg02374837,chr16,8797744.0,8797744,chr16,0.048250000923871994,0.4263699948787689,0.23730999790132046
cg18338181,chr19,12933843.0,12933843,chr19,0.048250000923871994,0.4263699948787689,0.23730999790132046
cg11517936,chr4,174283588.0,174283588,chr4,0.09991999715566635,0.37470999360084534,0.23731499537825584
cg23154743,chr6,31547626.0,31547626,chr6,0.2763400077819824,0.19830000400543213,0.23732000589370728
cg00128805,chr15,40038499.0,40038499,chr15,0.08090999722480774,0.3937399983406067,0.23732499778270721
cg17554502,chr17,46194192.0,46194192,chr17,0.39664000272750854,0.07801000028848648,0.2373250015079975
cg14793753,chr5,65482269.0,65482269,chr5,0.3394300043582916,0.1352500021457672,0.23734000325202942
cg03639021,chr5,181243959.0,181243959,chr5,0.3394300043582916,0.1352500021457672,0.23734000325202942
cg21450137,chr2,24793609.0,24793609,chr2,0.3394300043582916,0.1352500021457672,0.23734000325202942
cg10691006,chr3,127598149.0,127598149,chr3,0.3394300043582916,0.1352500021457672,0.23734000325202942
cg17483959,chr6,32176467.0,32176467,chr6,0.3394300043582916,0.1352500021457672,0.23734000325202942
cg19754387,chr2,207711332.0,207711332,chr2,0.3394300043582916,0.1352500021457672,0.23734000325202942
cg23649004,chr22,38455325.0,38455325,chr22,0.22571000456809998,0.24900999665260315,0.23736000061035156
cg07558287,chr3,127629040.0,127629040,chr3,0.4553999900817871,0.01933000050485134,0.23736499529331923
cg10451772,chr3,127629036.0,127629036,chr3,0.4553999900817871,0.01933000050485134,0.23736499529331923
cg26019680,chr3,127629032.0,127629032,chr3,0.4553999900817871,0.01933000050485134,0.23736499529331923
cg05508764,chr17,31859040.0,31859040,chr17,0.40116000175476074,0.07373999804258347,0.2374499998986721
cg13334874,chr19,40348282.0,40348282,chr19,0.065140001475811,0.40977999567985535,0.23745999857783318
cg02896355,chr19,44164856.0,44164856,chr19,0.4417800009250641,0.033309999853372574,0.23754500038921833
cg02743091,chr6,2999676.0,2999676,chr6,0.3325600028038025,0.1426199972629547,0.2375900000333786
cg00620223,chr1,214603560.0,214603560,chr1,0.4496999979019165,0.025510000064969063,0.23760499898344278
cg03444245,chr11,45355527.0,45355527,chr11,0.4496999979019165,0.025510000064969063,0.23760499898344278
cg25473438,chr6,41201310.0,41201310,chr6,0.4494900107383728,0.025750000029802322,0.23762000538408756
cg09473726,chr22,38754987.0,38754987,chr22,0.4494900107383728,0.025750000029802322,0.23762000538408756
cg18431324,chr13,23375644.0,23375644,chr13,0.07329999655485153,0.4020400047302246,0.23767000064253807
cg24380059,chr20,57621231.0,57621231,chr20,0.2397100031375885,0.2357099950313568,0.23770999908447266
cg27510097,chr6,78867163.0,78867163,chr6,0.1934400051832199,0.2819800078868866,0.23771000653505325
cg08872590,chr8,144522674.0,144522674,chr8,0.20294000208377838,0.2724800109863281,0.23771000653505325
cg05181565,chr1,1574491.0,1574491,chr1,0.20294000208377838,0.2724800109863281,0.23771000653505325
cg19882826,chr6,37819388.0,37819388,chr6,0.006390000227838755,0.4690600037574768,0.23772500199265778
cg08317289,chr6,118935287.0,118935287,chr6,0.39858999848365784,0.07688000053167343,0.23773499950766563
cg26279152,chr13,19781960.0,19781960,chr13,0.24955999851226807,0.22592000663280487,0.23774000257253647
cg14383545,chr9,101399206.0,101399206,chr9,0.24955999851226807,0.22592000663280487,0.23774000257253647
cg11298616,chr13,52455818.0,52455818,chr13,0.3435499966144562,0.1319500058889389,0.23775000125169754
cg00372278,chr4,139083134.0,139083134,chr4,0.3435499966144562,0.1319500058889389,0.23775000125169754
ch.12.61764592R,chr12,63084544.0,63084544,chr12,0.3435499966144562,0.1319500058889389,0.23775000125169754
cg04239009,chr3,142225676.0,142225676,chr3,0.13027000427246094,0.34525999426841736,0.23776499927043915
cg14624505,chr17,4940242.0,4940242,chr17,0.43004000186920166,0.045490000396966934,0.2377650011330843
cg04660357,chr12,53501506.0,53501506,chr12,0.43004000186920166,0.045490000396966934,0.2377650011330843
cg07624948,chr16,28951525.0,28951525,chr16,0.3996799886226654,0.07591000199317932,0.23779499530792236
cg10937652,chr14,49862247.0,49862247,chr14,0.4417800009250641,0.03381999954581261,0.23780000023543835
cg07666098,chr11,111871612.0,111871612,chr11,0.4417800009250641,0.03381999954581261,0.23780000023543835
cg09898138,chr12,119988745.0,119988745,chr12,0.4417800009250641,0.03381999954581261,0.23780000023543835
cg12121162,chr6,144583424.0,144583424,chr6,0.4417800009250641,0.03381999954581261,0.23780000023543835
cg08270953,chr12,76084112.0,76084112,chr12,0.4417800009250641,0.03381999954581261,0.23780000023543835
cg22164916,chr2,27890437.0,27890437,chr2,0.4417800009250641,0.03381999954581261,0.23780000023543835
cg16695758,chr17,42784748.0,42784748,chr17,0.22821000218391418,0.24740000069141388,0.23780500143766403
ch.11.1966376F,chr11,94186234.0,94186234,chr11,0.09779000282287598,0.37786000967025757,0.23782500624656677
cg25572477,chr3,172039715.0,172039715,chr3,0.09779000282287598,0.37786000967025757,0.23782500624656677
cg13632070,chr5,80256245.0,80256245,chr5,0.09779000282287598,0.37786000967025757,0.23782500624656677
cg10551759,chr7,121396473.0,121396473,chr7,0.4572199881076813,0.018459999933838844,0.23783999402076006
cg26522946,chr10,69087593.0,69087593,chr10,0.4553999900817871,0.020309999585151672,0.2378549948334694
cg16240368,chr1,118185462.0,118185462,chr1,0.4156700074672699,0.06004999950528145,0.23786000348627567
cg00264346,chr17,39637053.0,39637053,chr17,0.4156700074672699,0.06004999950528145,0.23786000348627567
cg01545575,chr17,4796773.0,4796773,chr17,0.4156700074672699,0.06004999950528145,0.23786000348627567
cg15372689,chr7,93921673.0,93921673,chr7,0.4156700074672699,0.06004999950528145,0.23786000348627567
cg26815147,chr15,45587103.0,45587103,chr15,0.4660699963569641,0.009700000286102295,0.2378849983215332
cg09451373,chr3,53130559.0,53130559,chr3,0.4660699963569641,0.009700000286102295,0.2378849983215332
cg24797471,chr19,13151868.0,13151868,chr19,0.4133099913597107,0.06254000216722488,0.2379249967634678
cg14308647,chr19,9675242.0,9675242,chr19,0.04171000048518181,0.43413999676704407,0.23792499862611294
cg04706276,chr1,241848741.0,241848741,chr1,0.2619599997997284,0.21390999853610992,0.23793499916791916
cg27140647,chr2,8837359.0,8837359,chr2,0.04588000103831291,0.4300200045108795,0.23795000277459621
ch.3.2372016F,chr3,121778183.0,121778183,chr3,0.27862000465393066,0.19728000462055206,0.23795000463724136
ch.15.92028544F,chr15,93684310.0,93684310,chr15,0.27862000465393066,0.19728000462055206,0.23795000463724136
cg14647125,chr5,402996.0,402996,chr5,0.27862000465393066,0.19728000462055206,0.23795000463724136
cg07140468,chr10,44293178.0,44293178,chr10,0.32872000336647034,0.1473200023174286,0.23802000284194946
cg14436038,chr11,6473475.0,6473475,chr11,0.32872000336647034,0.1473200023174286,0.23802000284194946
cg11986615,chr1,155609728.0,155609728,chr1,0.39656999707221985,0.07947999984025955,0.2380249984562397
cg08374525,chr5,36876851.0,36876851,chr5,0.10416000336408615,0.37196001410484314,0.23806000873446465
cg16269048,chr22,38455311.0,38455311,chr22,0.2261900007724762,0.24993999302387238,0.23806499689817429
cg06218113,chr17,21043789.0,21043789,chr17,0.3365899920463562,0.1397700011730194,0.2381799966096878
cg06670911,chr20,45891318.0,45891318,chr20,0.3365899920463562,0.1397700011730194,0.2381799966096878
cg24485466,chr1,200620870.0,200620870,chr1,0.3365899920463562,0.1397700011730194,0.2381799966096878
cg24720630,chr14,21383345.0,21383345,chr14,0.40470001101493835,0.07168000191450119,0.23819000646471977
cg18615184,chr17,63601140.0,63601140,chr17,0.2061000019311905,0.2703000009059906,0.23820000141859055
cg22553140,chr10,119178884.0,119178884,chr10,0.2061000019311905,0.2703000009059906,0.23820000141859055
cg15967304,chr12,56334111.0,56334111,chr12,0.4154700040817261,0.06095999851822853,0.2382150012999773
cg14707431,chr9,97633130.0,97633130,chr9,0.2102299928665161,0.26622000336647034,0.23822499811649323
cg03757379,chr2,37231405.0,37231405,chr2,0.2102299928665161,0.26622000336647034,0.23822499811649323
cg13423282,chr19,19063921.0,19063921,chr19,0.2102299928665161,0.26622000336647034,0.23822499811649323
cg17371911,chr8,10825628.0,10825628,chr8,0.2102299928665161,0.26622000336647034,0.23822499811649323
cg04881464,chr19,45178457.0,45178457,chr19,0.2102299928665161,0.26622000336647034,0.23822499811649323
cg25240445,chr2,37231399.0,37231399,chr2,0.2102299928665161,0.26622000336647034,0.23822499811649323
cg23738833,chr1,28505868.0,28505868,chr1,0.03568999841809273,0.44078999757766724,0.23823999799787998
cg06851898,chr1,27606555.0,27606555,chr1,0.30303001403808594,0.17350000143051147,0.2382650077342987
cg06200803,chr3,129249289.0,129249289,chr3,0.45368000864982605,0.02290000021457672,0.23829000443220139
cg11499431,chr17,17972750.0,17972750,chr17,0.45368000864982605,0.02290000021457672,0.23829000443220139
cg18682447,chr12,68686774.0,68686774,chr12,0.45368000864982605,0.02290000021457672,0.23829000443220139
cg16761550,chr16,2979821.0,2979821,chr16,0.1041800007224083,0.3724200129508972,0.23830000683665276
cg18889167,chr1,120176447.0,120176447,chr1,0.20255999267101288,0.2740600109100342,0.23831000179052353
cg25920839,chr5,169583403.0,169583403,chr5,0.12177000194787979,0.35486000776290894,0.23831500485539436
ch.1.385573R,chr1,10404028.0,10404028,chr1,0.46480000019073486,0.011850000359117985,0.23832500027492642
cg27261963,chr3,57756210.0,57756210,chr3,0.09261000156402588,0.38405001163482666,0.23833000659942627
cg22722028,chr15,91225027.0,91225027,chr15,0.09261000156402588,0.38405001163482666,0.23833000659942627
cg07207937,chr4,77862644.0,77862644,chr4,0.09261000156402588,0.38405001163482666,0.23833000659942627
cg27280296,chr14,89955994.0,89955994,chr14,0.09261000156402588,0.38405001163482666,0.23833000659942627
cg14552895,chr2,63841847.0,63841847,chr2,0.09261000156402588,0.38405001163482666,0.23833000659942627
